record type,booking id,service type,block number,route,logon block id,start time,end time,start place,end place,garage,block name,preferred bus series 1
10,1,3,81,45,81,15120,72540,SN16,SN16,SN16,81,Bus
10,1,3,82,44,82,16620,89880,SN16,SN16,SN16,82,Bus
10,1,3,83,44,83,13680,70860,SN16,SN16,SN16,83,Bus
10,1,3,84,44,84,19380,93300,SN16,SN16,SN16,84,Bus
10,1,3,85,44,85,21900,29100,SN16,SN16,SN16,85,Bus
10,1,3,86,45,86,25560,32520,SN16,SN16,SN16,86,Bus
10,1,3,87,213,87,37740,69300,SN16,SN16,SN16,87,Bus
10,1,3,88,47,88,8220,68880,SN16,SN16,SN16,88,Bus
10,1,3,89,47,89,10020,70800,SN16,SN16,SN16,89,Bus
10,1,3,90,47,90,11820,86880,SN16,SN16,SN16,90,Bus
10,1,3,91,47,91,13620,90300,SN16,SN16,SN16,91,Bus
10,1,3,92,48,92,15120,67440,SN16,SN16,SN16,92,Bus
10,1,3,93,47,93,15420,92820,SN16,SN16,SN16,93,Bus
10,1,3,94,48,94,18420,70740,SN16,SN16,SN16,94,Bus
10,1,3,95,47,95,23400,99960,SN16,SN16,SN16,95,Bus
10,1,3,96,48,96,26460,83280,SN16,SN16,SN16,96,Bus
10,1,3,97,54,97,9120,82620,SN16,SN16,SN16,97,Bus
10,1,3,98,53,98,12300,88140,SN16,SN16,SN16,98,Bus
10,1,3,99,53,99,14700,70620,SN16,SN16,SN16,99,Bus
10,1,3,100,50,100,14460,84720,SN16,SN16,SN16,100,Bus
10,1,3,101,203,101,17700,79740,SN16,SN16,SN16,101,Bus
10,1,3,102,53,102,18540,71280,SN16,SN16,SN16,102,Bus
10,1,3,103,55,103,19620,96540,SN16,SN16,SN16,103,Bus
10,1,3,104,203,104,21180,69120,SN16,SN16,SN16,104,Bus
10,1,3,105,55,105,21900,68400,SN16,SN16,SN16,105,Bus
10,1,3,106,53,106,37140,83040,SN16,SN16,SN16,106,Bus
10,1,3,107,57,107,14460,87840,SN19,SN19,SN19,107,Bus
10,1,3,108,58,108,15180,69000,SN19,SN19,SN19,108,Bus
10,1,3,109,57,109,18120,95640,SN19,SN19,SN19,109,Bus
10,1,3,110,58,110,21660,70680,SN19,SN19,SN19,110,Bus
10,1,3,111,58,111,23460,67020,SN19,SN19,SN19,111,Bus
10,1,3,112,58,112,71160,92820,SN19,SN19,SN19,112,Bus
10,1,3,113,64,113,14460,72360,SN19,SN19,SN19,113,Bus
10,1,3,114,60,114,16260,73680,SN19,SN19,SN19,114,Bus
10,1,3,115,61,115,16140,70380,SN19,SN19,SN19,115,Bus
10,1,3,116,64,116,18060,75660,SN19,SN19,SN19,116,Bus
10,1,3,117,61,117,21180,70560,SN19,SN19,SN19,117,Bus
10,1,3,118,60,118,26400,69060,SN19,SN19,SN19,118,Bus
10,1,3,119,60,119,76500,85860,SN19,SN19,SN19,119,Bus
10,1,3,120,67,120,13440,73980,SN16,SN16,SN16,120,Bus
10,1,3,121,68,121,14940,93120,SN16,SN16,SN16,121,Bus
10,1,3,122,66,122,18180,72360,SN16,SN16,SN16,122,Bus
10,1,3,123,71,123,14640,70560,SN16,SN16,SN16,123,Bus
10,1,3,124,215,124,14400,94020,SN16,SN16,SN16,124,Bus
10,1,3,125,71,125,18720,94020,SN16,SN16,SN16,125,Bus
10,1,3,126,70,126,19320,70020,SN16,SN16,SN16,126,Bus
10,1,3,127,71,127,20400,70020,SN16,SN16,SN16,127,Bus
10,1,3,128,70,128,22740,73620,SN16,SN16,SN16,128,Bus
10,1,3,129,74,129,15600,72120,SN19,SN19,SN19,129,Bus
10,1,3,130,79,130,2640,82680,SN19,SN19,SN19,130,Bus
10,1,3,131,80,131,5280,91500,SN19,SN19,SN19,131,Bus
10,1,3,132,79,132,6240,91140,SN19,SN19,SN19,132,Bus
10,1,3,133,80,133,8880,82260,SN19,SN19,SN19,133,Bus
10,1,3,134,79,134,9840,91140,SN19,SN19,SN19,134,Bus
10,1,3,135,82,135,18180,90360,SN19,SN19,SN19,135,Bus
10,1,3,136,78,136,16980,84660,SN19,SN19,SN19,136,Bus
10,1,3,137,82,137,19740,71280,SN19,SN19,SN19,137,Bus
10,1,3,138,79,138,18840,70260,SN19,SN19,SN19,138,Bus
10,1,3,139,82,139,21540,84420,SN19,SN19,SN19,139,Bus
10,1,3,140,78,140,18840,94740,SN19,SN19,SN19,140,Bus
10,1,3,141,78,141,20340,72780,SN19,SN19,SN19,141,Bus
10,1,3,142,79,142,22260,95760,SN19,SN19,SN19,142,Bus
10,1,3,143,83,143,41940,71160,SN19,SN19,SN19,143,Bus
10,1,3,144,79,144,13440,84840,SN19,SN19,SN19,144,Bus
10,1,3,145,78,145,82740,92160,SN19,SN19,SN19,145,Bus
10,1,3,146,87,146,4200,69780,SN19,SN19,SN19,146,Bus
10,1,3,147,87,147,6000,91920,SN19,SN19,SN19,147,Bus
10,1,3,148,87,148,7800,67980,SN19,SN19,SN19,148,Bus
10,1,3,149,87,149,9600,95160,SN19,SN19,SN19,149,Bus
10,1,3,150,91,150,16260,98520,SN19,SN19,SN19,150,Bus
10,1,3,151,87,151,17100,84360,SN19,SN19,SN19,151,Bus
10,1,3,152,91,152,19560,93360,SN19,SN19,SN19,152,Bus
10,1,3,153,87,153,18780,71460,SN19,SN19,SN19,153,Bus
10,1,3,154,87,154,20580,88920,SN19,SN19,SN19,154,Bus
10,1,3,155,91,155,22020,96420,SN19,SN19,SN19,155,Bus
10,1,3,156,87,156,23160,65460,SN19,SN19,SN19,156,Bus
10,1,3,157,91,157,36060,67200,SN19,SN19,SN19,157,Bus
10,1,3,158,91,158,50760,86460,SN19,SN19,SN19,158,Bus
10,1,3,159,87,159,19680,96840,SN19,SN19,SN19,159,Bus
10,1,3,160,93,160,12720,70680,SN16,SN16,SN16,160,Bus
10,1,3,161,100,161,13260,95520,SN16,SN16,SN16,161,Bus
10,1,3,162,95,162,14100,92760,SN16,SN16,SN16,162,Bus
10,1,3,163,100,163,14820,74040,SN16,SN16,SN16,163,Bus
10,1,3,164,95,164,15540,68700,SN16,SN16,SN16,164,Bus
10,1,3,165,99,165,16140,94080,SN16,SN16,SN16,165,Bus
10,1,3,166,100,166,17520,83880,SN16,SN16,SN16,166,Bus
10,1,3,167,94,167,17400,91080,SN16,SN16,SN16,167,Bus
10,1,3,168,99,168,18420,90720,SN16,SN16,SN16,168,Bus
10,1,3,169,94,169,19560,72840,SN16,SN16,SN16,169,Bus
10,1,3,170,100,170,20640,87240,SN16,SN16,SN16,170,Bus
10,1,3,171,95,171,21240,67980,SN16,SN16,SN16,171,Bus
10,1,3,172,99,172,22440,89700,SN16,SN16,SN16,172,Bus
10,1,3,173,94,173,39180,70740,SN16,SN16,SN16,173,Bus
10,1,3,174,99,174,48180,65520,SN16,SN16,SN16,174,Bus
10,1,3,175,104,175,5100,84480,SN16,SN16,SN16,175,Bus
10,1,3,176,104,176,8580,91620,SN16,SN16,SN16,176,Bus
10,1,3,177,104,177,12180,80100,SN16,SN16,SN16,177,Bus
10,1,3,178,105,178,14160,82500,SN16,SN16,SN16,178,Bus
10,1,3,179,104,179,15720,85920,SN16,SN16,SN16,179,Bus
10,1,3,180,105,180,15780,90060,SN16,SN16,SN16,180,Bus
10,1,3,181,104,181,16980,89340,SN16,SN16,SN16,181,Bus
10,1,3,182,105,182,17820,96360,SN16,SN16,SN16,182,Bus
10,1,3,183,105,183,19560,83640,SN16,SN16,SN16,183,Bus
10,1,3,184,104,184,20160,93420,SN16,SN16,SN16,184,Bus
10,1,3,185,219,185,21120,68700,SN16,SN16,SN16,185,Bus
10,1,3,186,216,186,22200,70740,SN16,SN16,SN16,186,Bus
10,1,3,187,219,187,22320,69900,SN16,SN16,SN16,187,Bus
10,1,3,188,216,188,23400,66540,SN16,SN16,SN16,188,Bus
10,1,3,189,219,189,23520,67320,SN16,SN16,SN16,189,Bus
10,1,3,190,216,190,24600,67620,SN16,SN16,SN16,190,Bus
10,1,3,191,219,191,24780,68340,SN16,SN16,SN16,191,Bus
10,1,3,192,219,192,25980,69540,SN16,SN16,SN16,192,Bus
10,1,3,193,216,193,28200,66180,SN16,SN16,SN16,193,Bus
10,1,3,194,217,194,38940,99660,SN16,SN16,SN16,194,Bus
10,1,3,195,105,195,18660,93360,SN16,SN16,SN16,195,Bus
10,1,3,196,107,196,19860,69840,SN16,SN16,SN16,196,Bus
10,1,3,197,222,197,19440,73320,SN16,SN16,SN16,197,Bus
10,1,3,198,110,198,15840,66540,SN16,SN16,SN16,198,Bus
10,1,3,199,111,199,15840,90480,SN16,SN16,SN16,199,Bus
10,1,3,200,109,200,17760,70500,SN16,SN16,SN16,200,Bus
10,1,3,201,110,201,18600,65400,SN16,SN16,SN16,201,Bus
10,1,3,202,223,202,21300,72960,SN16,SN16,SN16,202,Bus
10,1,3,203,110,203,21720,96120,SN16,SN16,SN16,203,Bus
10,1,3,204,112,204,43020,93780,SN16,SN16,SN16,204,Bus
10,1,3,205,113,205,18540,75900,SN16,SN16,SN16,205,Bus
10,1,3,206,116,206,18060,75480,SN16,SN16,SN16,206,Bus
10,1,3,207,115,207,20640,74580,SN16,SN16,SN16,207,Bus
10,1,3,208,124,208,6240,62700,SN16,SN16,SN16,208,Bus
10,1,3,209,123,209,6600,67440,SN16,SN16,SN16,209,Bus
10,1,3,210,123,210,12720,92580,SN16,SN16,SN16,210,Bus
10,1,3,211,120,211,16440,70380,SN16,SN16,SN16,211,Bus
10,1,3,212,122,212,15840,69480,SN16,SN16,SN16,212,Bus
10,1,3,213,122,213,17040,86820,SN16,SN16,SN16,213,Bus
10,1,3,214,120,214,20400,94020,SN16,SN16,SN16,214,Bus
10,1,3,215,122,215,22320,83220,SN16,SN16,SN16,215,Bus
10,1,3,216,120,216,23640,67020,SN16,SN16,SN16,216,Bus
10,1,3,217,120,217,48300,96960,SN16,SN16,SN16,217,Bus
10,1,3,218,132,218,15180,71940,SN19,SN19,SN19,218,Bus
10,1,3,219,129,219,15900,74100,SN19,SN19,SN19,219,Bus
10,1,3,220,133,220,15360,94260,SN19,SN19,SN19,220,Bus
10,1,3,221,132,221,16920,84360,SN19,SN19,SN19,221,Bus
10,1,3,222,133,222,18540,92640,SN19,SN19,SN19,222,Bus
10,1,3,223,134,223,14220,70860,SN19,SN19,SN19,223,Bus
10,1,3,224,137,224,22260,89700,SN16,SN16,SN16,224,Bus
10,1,3,225,142,225,14400,93180,SN16,SN16,SN16,225,Bus
10,1,3,226,141,226,14940,65340,SN16,SN16,SN16,226,Bus
10,1,3,227,141,227,21660,93300,SN16,SN16,SN16,227,Bus
10,1,3,228,142,228,22500,79980,SN16,SN16,SN16,228,Bus
10,1,3,229,141,229,78420,91500,SN16,SN16,SN16,229,Bus
10,1,3,230,145,230,13800,82500,SN19,SN19,SN19,230,Bus
10,1,3,231,144,231,16620,88500,SN19,SN19,SN19,231,Bus
10,1,3,232,145,232,16020,94620,SN19,SN19,SN19,232,Bus
10,1,3,233,145,233,17940,68820,SN19,SN19,SN19,233,Bus
10,1,3,234,145,234,21300,72060,SN19,SN19,SN19,234,Bus
10,1,3,235,144,235,74880,91320,SN19,SN19,SN19,235,Bus
10,1,3,236,149,236,14100,92940,SN16,SN16,SN16,236,Bus
10,1,3,237,146,237,14760,76500,SN16,SN16,SN16,237,Bus
10,1,3,238,147,238,16800,93180,SN16,SN16,SN16,238,Bus
10,1,3,239,148,239,19260,86640,SN16,SN16,SN16,239,Bus
10,1,3,240,147,240,19920,70140,SN16,SN16,SN16,240,Bus
10,1,3,241,151,241,15180,81240,SN16,SN16,SN16,241,Bus
10,1,3,242,153,242,16320,71880,SN16,SN16,SN16,242,Bus
10,1,3,243,154,243,18060,92220,SN16,SN16,SN16,243,Bus
10,1,3,244,154,244,21420,72120,SN16,SN16,SN16,244,Bus
10,1,3,245,158,245,15660,87240,SN16,SN16,SN16,245,Bus
10,1,3,246,156,246,16200,91500,SN16,SN16,SN16,246,Bus
10,1,3,247,225,247,14940,91140,SN16,SN16,SN16,247,Bus
10,1,3,248,156,248,19500,88380,SN16,SN16,SN16,248,Bus
10,1,3,249,160,249,15060,88680,SN19,SN19,SN19,249,Bus
10,1,3,250,169,250,15300,90060,SN19,SN19,SN19,250,Bus
10,1,3,251,168,251,15060,87720,SN19,SN19,SN19,251,Bus
10,1,3,252,162,252,17220,81720,SN19,SN19,SN19,252,Bus
10,1,3,253,160,253,18120,93600,SN19,SN19,SN19,253,Bus
10,1,3,254,173,254,8940,31560,SN19,SN19,SN19,254,Bus
10,1,3,255,173,255,10140,33360,SN19,SN19,SN19,255,Bus
10,1,3,256,174,256,9720,66180,SN19,SN19,SN19,256,Bus
10,1,3,257,173,257,11340,25800,SN19,SN19,SN19,257,Bus
10,1,3,258,174,258,10920,87720,SN19,SN19,SN19,258,Bus
10,1,3,259,173,259,12540,75660,SN19,SN19,SN19,259,Bus
10,1,3,260,173,260,21540,98880,SN19,SN19,SN19,260,Bus
10,1,3,261,174,261,21840,99480,SN19,SN19,SN19,261,Bus
10,1,3,262,173,262,24060,96300,SN19,SN19,SN19,262,Bus
10,1,3,263,174,263,30600,92820,SN19,SN19,SN19,263,Bus
10,1,3,264,173,264,32520,66240,SN19,SN19,SN19,264,Bus
10,1,3,265,174,265,33300,95340,SN19,SN19,SN19,265,Bus
10,1,3,266,174,266,36420,90060,SN19,SN19,SN19,266,Bus
10,1,3,267,173,267,35880,75240,SN19,SN19,SN19,267,Bus
10,1,3,268,174,268,38100,68640,SN19,SN19,SN19,268,Bus
10,1,3,269,173,269,37440,85500,SN19,SN19,SN19,269,Bus
10,1,3,270,174,270,42480,91500,SN19,SN19,SN19,270,Bus
10,1,3,271,173,271,42600,87480,SN19,SN19,SN19,271,Bus
10,1,3,272,174,272,44880,97140,SN19,SN19,SN19,272,Bus
10,1,3,273,173,273,44520,89100,SN19,SN19,SN19,273,Bus
10,1,3,274,173,274,31020,92580,SN19,SN19,SN19,274,Bus
10,1,3,275,173,275,33240,98280,SN19,SN19,SN19,275,Bus
10,1,3,276,173,276,25680,95820,SN19,SN19,SN19,276,Bus
10,1,3,277,173,277,75180,97680,SN19,SN19,SN19,277,Bus
10,1,3,278,236,278,37920,65760,SN19,SN19,SN19,278,Bus
10,1,3,279,238,279,42060,72540,SN19,SN19,SN19,279,Bus
10,1,3,280,182,280,4980,89400,SN19,SN19,SN19,280,Bus
10,1,3,281,182,281,8400,85500,SN19,SN19,SN19,281,Bus
10,1,3,282,182,282,11760,85260,SN19,SN19,SN19,282,Bus
10,1,3,283,179,283,13740,75000,SN19,SN19,SN19,283,Bus
10,1,3,284,182,284,16560,98460,SN19,SN19,SN19,284,Bus
10,1,3,285,178,285,16380,84600,SN19,SN19,SN19,285,Bus
10,1,3,286,178,286,18540,70380,SN19,SN19,SN19,286,Bus
10,1,3,287,184,287,19800,69780,SN19,SN19,SN19,287,Bus
10,1,3,288,179,288,19740,82200,SN19,SN19,SN19,288,Bus
10,1,3,289,184,289,21600,93060,SN19,SN19,SN19,289,Bus
10,1,3,290,184,290,23400,94860,SN19,SN19,SN19,290,Bus
10,1,3,291,178,291,23700,96300,SN19,SN19,SN19,291,Bus
10,1,3,292,184,292,35640,68700,SN19,SN19,SN19,292,Bus
10,1,3,293,188,293,1560,82380,SN19,SN19,SN19,293,Bus
10,1,3,294,188,294,5160,88320,SN19,SN19,SN19,294,Bus
10,1,3,295,191,295,14220,89880,SN19,SN19,SN19,295,Bus
10,1,3,296,187,296,15120,68760,SN19,SN19,SN19,296,Bus
10,1,3,297,207,297,15900,81600,SN19,SN19,SN19,297,Bus
10,1,3,298,227,298,18360,88080,SN19,SN19,SN19,298,Bus
10,1,3,299,207,299,18120,93600,SN19,SN19,SN19,299,Bus
10,1,3,300,191,300,18900,67980,SN19,SN19,SN19,300,Bus
10,1,3,301,191,301,20700,88680,SN19,SN19,SN19,301,Bus
10,1,3,302,187,302,21780,71160,SN19,SN19,SN19,302,Bus
10,1,3,303,207,303,21720,91380,SN19,SN19,SN19,303,Bus
10,1,3,304,187,304,28680,72060,SN19,SN19,SN19,304,Bus
10,1,3,305,187,305,42420,68580,SN19,SN19,SN19,305,Bus
10,1,3,306,197,306,17280,35460,SN16,SN16,SN16,306,Bus
10,1,3,307,197,307,22440,70320,SN16,SN16,SN16,307,Bus
10,1,3,308,197,308,25920,85740,SN16,SN16,SN16,308,Bus
10,1,3,309,194,309,48720,84780,SN16,SN16,SN16,309,Bus
10,1,3,310,195,310,55620,63660,SN16,SN16,SN16,310,Bus
10,1,3,311,195,311,59220,67140,SN16,SN16,SN16,311,Bus
10,1,3,312,198,312,14880,83340,SN16,SN16,SN16,312,Bus
10,1,3,313,199,313,21540,85980,SN16,SN16,SN16,313,Bus
