record type,booking id,service type,block number,route,logon block id,start time,end time,start place,end place,garage,block name,preferred bus series 1
10,1,0,33,17,33,14760,95640,SN19,SN19,SN19,33,Bus
10,1,0,34,19,34,18000,82560,SN19,SN19,SN19,34,Bus
10,1,0,35,19,35,21600,77820,SN19,SN19,SN19,35,Bus
10,1,0,36,21,36,11340,91500,SN16,SN16,SN16,36,Bus
10,1,0,37,20,37,18360,85140,SN16,SN16,SN16,37,Bus
10,1,0,38,24,38,15000,83100,SN16,SN16,SN16,38,Bus
10,1,0,39,29,39,15600,84420,SN16,SN16,SN16,39,Bus
10,1,0,40,24,40,18300,93300,SN16,SN16,SN16,40,Bus
10,1,0,41,30,41,13620,88620,SN16,SN16,SN16,41,Bus
10,1,0,42,25,42,21840,84780,SN16,SN16,SN16,42,Bus
10,1,0,43,25,43,18300,87240,SN16,SN16,SN16,43,Bus
10,1,0,44,33,44,15060,98220,SN19,SN19,SN19,44,Bus
10,1,0,45,32,45,15300,69780,SN19,SN19,SN19,45,Bus
10,1,0,46,33,46,21900,92280,SN19,SN19,SN19,46,Bus
10,1,0,47,34,47,7020,84720,SN19,SN19,SN19,47,Bus
10,1,0,48,34,48,8820,70800,SN19,SN19,SN19,48,Bus
10,1,0,49,34,49,10620,81420,SN19,SN19,SN19,49,Bus
10,1,0,50,34,50,12420,73320,SN19,SN19,SN19,50,Bus
10,1,0,51,34,51,14220,84240,SN19,SN19,SN19,51,Bus
10,1,0,52,34,52,16020,87840,SN19,SN19,SN19,52,Bus
10,1,0,53,35,53,16500,94740,SN19,SN19,SN19,53,Bus
10,1,0,54,34,54,17640,92100,SN19,SN19,SN19,54,Bus
10,1,0,55,34,55,21120,83640,SN19,SN19,SN19,55,Bus
10,1,0,56,35,56,22380,85440,SN19,SN19,SN19,56,Bus
10,1,0,57,35,57,30300,71640,SN19,SN19,SN19,57,Bus
10,1,0,58,40,58,4380,89880,SN16,SN16,SN16,58,Bus
10,1,0,59,40,59,7980,88200,SN16,SN16,SN16,59,Bus
10,1,0,60,40,60,14220,90360,SN16,SN16,SN16,60,Bus
10,1,0,61,37,61,14160,65400,SN16,SN16,SN16,61,Bus
10,1,0,62,40,62,17460,93180,SN16,SN16,SN16,62,Bus
10,1,0,63,40,63,20640,86820,SN16,SN16,SN16,63,Bus
10,1,0,64,37,64,16260,69360,SN16,SN16,SN16,64,Bus
10,1,0,65,40,65,28020,85320,SN16,SN16,SN16,65,Bus
10,1,0,66,39,66,36720,68040,SN16,SN16,SN16,66,Bus
10,1,0,67,39,67,43200,96240,SN16,SN16,SN16,67,Bus
10,1,0,68,45,68,16020,72240,SN16,SN16,SN16,68,Bus
10,1,0,69,44,69,14520,93300,SN16,SN16,SN16,69,Bus
10,1,0,70,45,70,19320,72420,SN16,SN16,SN16,70,Bus
10,1,0,71,44,71,27360,91080,SN16,SN16,SN16,71,Bus
10,1,0,72,45,72,36180,69120,SN16,SN16,SN16,72,Bus
10,1,0,73,47,73,8220,88140,SN16,SN16,SN16,73,Bus
10,1,0,74,47,74,10020,84000,SN16,SN16,SN16,74,Bus
10,1,0,75,47,75,11820,86880,SN16,SN16,SN16,75,Bus
10,1,0,76,48,76,15120,89640,SN16,SN16,SN16,76,Bus
10,1,0,77,48,77,18420,70800,SN16,SN16,SN16,77,Bus
10,1,0,78,48,78,21180,71880,SN16,SN16,SN16,78,Bus
10,1,0,79,46,79,26160,96360,SN16,SN16,SN16,79,Bus
10,1,0,80,47,80,15420,92820,SN16,SN16,SN16,80,Bus
10,1,0,81,54,81,9120,96540,SN16,SN16,SN16,81,Bus
10,1,0,82,53,82,12720,69660,SN16,SN16,SN16,82,Bus
10,1,0,83,50,83,14460,70560,SN16,SN16,SN16,83,Bus
10,1,0,84,55,84,19140,86700,SN16,SN16,SN16,84,Bus
10,1,0,85,53,85,25680,79740,SN16,SN16,SN16,85,Bus
10,1,0,86,55,86,29280,83040,SN16,SN16,SN16,86,Bus
10,1,0,87,53,87,34980,68280,SN16,SN16,SN16,87,Bus
10,1,0,88,58,88,15900,89760,SN19,SN19,SN19,88,Bus
10,1,0,89,57,89,19080,83160,SN19,SN19,SN19,89,Bus
10,1,0,90,58,90,33540,72780,SN19,SN19,SN19,90,Bus
10,1,0,91,63,91,14460,92820,SN19,SN19,SN19,91,Bus
10,1,0,92,60,92,16860,75660,SN19,SN19,SN19,92,Bus
10,1,0,93,62,93,16440,82260,SN19,SN19,SN19,93,Bus
10,1,0,94,64,94,18360,70440,SN19,SN19,SN19,94,Bus
10,1,0,95,60,95,20400,67320,SN19,SN19,SN19,95,Bus
10,1,0,96,64,96,21900,73920,SN19,SN19,SN19,96,Bus
10,1,0,97,61,97,25080,72480,SN19,SN19,SN19,97,Bus
10,1,0,98,60,98,37620,79080,SN19,SN19,SN19,98,Bus
10,1,0,99,60,99,76500,85920,SN19,SN19,SN19,99,Bus
10,1,0,100,66,100,13680,94020,SN16,SN16,SN16,100,Bus
10,1,0,101,68,101,14640,93120,SN16,SN16,SN16,101,Bus
10,1,0,102,66,102,22980,69960,SN16,SN16,SN16,102,Bus
10,1,0,103,68,103,23760,66360,SN16,SN16,SN16,103,Bus
10,1,0,104,66,104,26580,73440,SN16,SN16,SN16,104,Bus
10,1,0,105,71,105,14940,93180,SN16,SN16,SN16,105,Bus
10,1,0,106,71,106,18420,77880,SN16,SN16,SN16,106,Bus
10,1,0,107,74,107,17340,87900,SN19,SN19,SN19,107,Bus
10,1,0,108,76,108,18720,92820,SN19,SN19,SN19,108,Bus
10,1,0,109,76,109,22020,91320,SN19,SN19,SN19,109,Bus
10,1,0,110,76,110,81900,93900,SN19,SN19,SN19,110,Bus
10,1,0,111,79,111,2640,70920,SN19,SN19,SN19,111,Bus
10,1,0,112,80,112,5280,88080,SN19,SN19,SN19,112,Bus
10,1,0,113,79,113,6240,91140,SN19,SN19,SN19,113,Bus
10,1,0,114,80,114,8880,82140,SN19,SN19,SN19,114,Bus
10,1,0,115,79,115,9840,84540,SN19,SN19,SN19,115,Bus
10,1,0,116,83,116,22080,93360,SN19,SN19,SN19,116,Bus
10,1,0,117,78,117,20160,82560,SN19,SN19,SN19,117,Bus
10,1,0,118,82,118,39420,90360,SN19,SN19,SN19,118,Bus
10,1,0,119,83,119,43980,68820,SN19,SN19,SN19,119,Bus
10,1,0,120,79,120,42420,95760,SN19,SN19,SN19,120,Bus
10,1,0,121,78,121,42180,66540,SN19,SN19,SN19,121,Bus
10,1,0,122,79,122,22200,68280,SN19,SN19,SN19,122,Bus
10,1,0,123,87,123,4200,67740,SN19,SN19,SN19,123,Bus
10,1,0,124,87,124,6000,66300,SN19,SN19,SN19,124,Bus
10,1,0,125,87,125,7800,88140,SN19,SN19,SN19,125,Bus
10,1,0,126,87,126,9600,92160,SN19,SN19,SN19,126,Bus
10,1,0,127,91,127,16200,94740,SN19,SN19,SN19,127,Bus
10,1,0,128,87,128,18600,68460,SN19,SN19,SN19,128,Bus
10,1,0,129,91,129,18420,84600,SN19,SN19,SN19,129,Bus
10,1,0,130,87,130,21720,96840,SN19,SN19,SN19,130,Bus
10,1,0,131,91,131,23460,85080,SN19,SN19,SN19,131,Bus
10,1,0,132,87,132,25260,91920,SN19,SN19,SN19,132,Bus
10,1,0,133,87,133,46920,71340,SN19,SN19,SN19,133,Bus
10,1,0,134,91,134,19560,98520,SN19,SN19,SN19,134,Bus
10,1,0,135,93,135,12720,89700,SN16,SN16,SN16,135,Bus
10,1,0,136,100,136,13980,69000,SN16,SN16,SN16,136,Bus
10,1,0,137,94,137,14520,68940,SN16,SN16,SN16,137,Bus
10,1,0,138,100,138,15780,95520,SN16,SN16,SN16,138,Bus
10,1,0,139,92,139,15720,84720,SN16,SN16,SN16,139,Bus
10,1,0,140,100,140,17400,72600,SN16,SN16,SN16,140,Bus
10,1,0,141,100,141,19080,94080,SN16,SN16,SN16,141,Bus
10,1,0,142,96,142,20580,83280,SN16,SN16,SN16,142,Bus
10,1,0,143,100,143,21180,83880,SN16,SN16,SN16,143,Bus
10,1,0,144,99,144,22140,90720,SN16,SN16,SN16,144,Bus
10,1,0,145,94,145,24000,86640,SN16,SN16,SN16,145,Bus
10,1,0,146,100,146,24540,98460,SN16,SN16,SN16,146,Bus
10,1,0,147,104,147,5100,85920,SN16,SN16,SN16,147,Bus
10,1,0,148,104,148,8700,90060,SN16,SN16,SN16,148,Bus
10,1,0,149,104,149,12300,92460,SN16,SN16,SN16,149,Bus
10,1,0,150,105,150,16020,68700,SN16,SN16,SN16,150,Bus
10,1,0,151,104,151,16800,62400,SN16,SN16,SN16,151,Bus
10,1,0,152,105,152,18780,83640,SN16,SN16,SN16,152,Bus
10,1,0,153,105,153,21060,74700,SN16,SN16,SN16,153,Bus
10,1,0,154,104,154,22200,96360,SN16,SN16,SN16,154,Bus
10,1,0,155,105,155,24420,66000,SN16,SN16,SN16,155,Bus
10,1,0,156,105,156,28440,93360,SN16,SN16,SN16,156,Bus
10,1,0,157,104,157,28980,91620,SN16,SN16,SN16,157,Bus
10,1,0,158,105,158,30960,99660,SN16,SN16,SN16,158,Bus
10,1,0,159,105,159,35400,82500,SN16,SN16,SN16,159,Bus
10,1,0,160,105,160,38940,80220,SN16,SN16,SN16,160,Bus
10,1,0,161,105,161,12480,92760,SN16,SN16,SN16,161,Bus
10,1,0,162,105,162,17580,71100,SN16,SN16,SN16,162,Bus
10,1,0,163,104,163,18480,93420,SN16,SN16,SN16,163,Bus
10,1,0,164,107,164,22680,72120,SN16,SN16,SN16,164,Bus
10,1,0,165,107,165,26040,74280,SN16,SN16,SN16,165,Bus
10,1,0,166,110,166,16560,71040,SN16,SN16,SN16,166,Bus
10,1,0,167,109,167,18660,96120,SN16,SN16,SN16,167,Bus
10,1,0,168,110,168,19080,69600,SN16,SN16,SN16,168,Bus
10,1,0,169,110,169,33960,67680,SN16,SN16,SN16,169,Bus
10,1,0,170,110,170,39180,93780,SN16,SN16,SN16,170,Bus
10,1,0,171,113,171,21120,73920,SN16,SN16,SN16,171,Bus
10,1,0,172,116,172,20580,74880,SN16,SN16,SN16,172,Bus
10,1,0,173,115,173,23460,68520,SN16,SN16,SN16,173,Bus
10,1,0,174,124,174,6240,94020,SN16,SN16,SN16,174,Bus
10,1,0,175,123,175,6600,70800,SN16,SN16,SN16,175,Bus
10,1,0,176,122,176,16020,83220,SN16,SN16,SN16,176,Bus
10,1,0,177,120,177,16500,71160,SN16,SN16,SN16,177,Bus
10,1,0,178,121,178,17460,84480,SN16,SN16,SN16,178,Bus
10,1,0,179,122,179,20880,67440,SN16,SN16,SN16,179,Bus
10,1,0,180,120,180,24780,86820,SN16,SN16,SN16,180,Bus
10,1,0,181,122,181,24360,92580,SN16,SN16,SN16,181,Bus
10,1,0,182,122,182,27900,94020,SN16,SN16,SN16,182,Bus
10,1,0,183,120,183,38640,96960,SN16,SN16,SN16,183,Bus
10,1,0,184,129,184,16020,94260,SN19,SN19,SN19,184,Bus
10,1,0,185,132,185,15780,66000,SN19,SN19,SN19,185,Bus
10,1,0,186,132,186,18060,84360,SN19,SN19,SN19,186,Bus
10,1,0,187,132,187,25260,92640,SN19,SN19,SN19,187,Bus
10,1,0,188,132,188,43080,91140,SN19,SN19,SN19,188,Bus
10,1,0,189,133,189,41820,69240,SN19,SN19,SN19,189,Bus
10,1,0,190,134,190,14580,71040,SN19,SN19,SN19,190,Bus
10,1,0,191,137,191,22320,72960,SN16,SN16,SN16,191,Bus
10,1,0,192,142,192,16080,80400,SN16,SN16,SN16,192,Bus
10,1,0,193,141,193,33540,75840,SN16,SN16,SN16,193,Bus
10,1,0,194,145,194,15060,86700,SN19,SN19,SN19,194,Bus
10,1,0,195,144,195,78300,94620,SN19,SN19,SN19,195,Bus
10,1,0,196,149,196,15000,67020,SN16,SN16,SN16,196,Bus
10,1,0,197,146,197,15420,92940,SN16,SN16,SN16,197,Bus
10,1,0,198,146,198,20160,70380,SN16,SN16,SN16,198,Bus
10,1,0,199,149,199,20220,70500,SN16,SN16,SN16,199,Bus
10,1,0,200,148,200,41700,93480,SN16,SN16,SN16,200,Bus
10,1,0,201,151,201,15060,68280,SN16,SN16,SN16,201,Bus
10,1,0,202,153,202,14700,92220,SN16,SN16,SN16,202,Bus
10,1,0,203,153,203,18300,74340,SN16,SN16,SN16,203,Bus
10,1,0,204,152,204,19320,98580,SN16,SN16,SN16,204,Bus
10,1,0,205,158,205,15720,63960,SN16,SN16,SN16,205,Bus
10,1,0,206,156,206,16080,91500,SN16,SN16,SN16,206,Bus
10,1,0,207,158,207,19080,91140,SN16,SN16,SN16,207,Bus
10,1,0,208,156,208,51240,88380,SN16,SN16,SN16,208,Bus
10,1,0,209,161,209,15180,88440,SN19,SN19,SN19,209,Bus
10,1,0,210,169,210,15300,90060,SN19,SN19,SN19,210,Bus
10,1,0,211,168,211,14940,87480,SN19,SN19,SN19,211,Bus
10,1,0,212,162,212,16800,81360,SN19,SN19,SN19,212,Bus
10,1,0,213,160,213,17580,93600,SN19,SN19,SN19,213,Bus
10,1,0,214,173,214,8940,87540,SN19,SN19,SN19,214,Bus
10,1,0,215,173,215,10140,80280,SN19,SN19,SN19,215,Bus
10,1,0,216,174,216,9720,84840,SN19,SN19,SN19,216,Bus
10,1,0,217,173,217,11340,69120,SN19,SN19,SN19,217,Bus
10,1,0,218,174,218,10920,30240,SN19,SN19,SN19,218,Bus
10,1,0,219,173,219,12540,65640,SN19,SN19,SN19,219,Bus
10,1,0,220,174,220,20940,98280,SN19,SN19,SN19,220,Bus
10,1,0,221,173,221,21600,90600,SN19,SN19,SN19,221,Bus
10,1,0,222,173,222,30300,64320,SN19,SN19,SN19,222,Bus
10,1,0,223,174,223,29640,92580,SN19,SN19,SN19,223,Bus
10,1,0,224,173,224,32280,66720,SN19,SN19,SN19,224,Bus
10,1,0,225,174,225,34800,92460,SN19,SN19,SN19,225,Bus
10,1,0,226,173,226,35100,89700,SN19,SN19,SN19,226,Bus
10,1,0,227,174,227,37080,90660,SN19,SN19,SN19,227,Bus
10,1,0,228,173,228,37560,67440,SN19,SN19,SN19,228,Bus
10,1,0,229,174,229,38100,99480,SN19,SN19,SN19,229,Bus
10,1,0,230,173,230,42780,95700,SN19,SN19,SN19,230,Bus
10,1,0,231,174,231,44280,96060,SN19,SN19,SN19,231,Bus
10,1,0,232,173,232,46140,85440,SN19,SN19,SN19,232,Bus
10,1,0,233,174,233,46200,86820,SN19,SN19,SN19,233,Bus
10,1,0,234,173,234,48060,95280,SN19,SN19,SN19,234,Bus
10,1,0,235,173,235,80040,97260,SN19,SN19,SN19,235,Bus
10,1,0,236,173,236,84840,97680,SN19,SN19,SN19,236,Bus
10,1,0,237,173,237,29580,98880,SN19,SN19,SN19,237,Bus
10,1,0,238,236,238,37920,65760,SN19,SN19,SN19,238,Bus
10,1,0,239,238,239,42060,72540,SN19,SN19,SN19,239,Bus
10,1,0,240,182,240,4980,88500,SN19,SN19,SN19,240,Bus
10,1,0,241,182,241,8400,82200,SN19,SN19,SN19,241,Bus
10,1,0,242,182,242,11760,96300,SN19,SN19,SN19,242,Bus
10,1,0,243,179,243,14100,98460,SN19,SN19,SN19,243,Bus
10,1,0,244,181,244,15840,96420,SN19,SN19,SN19,244,Bus
10,1,0,245,178,245,17040,65580,SN19,SN19,SN19,245,Bus
10,1,0,246,179,246,19020,94860,SN19,SN19,SN19,246,Bus
10,1,0,247,183,247,20400,88800,SN19,SN19,SN19,247,Bus
10,1,0,248,181,248,22620,88440,SN19,SN19,SN19,248,Bus
10,1,0,249,178,249,22140,71880,SN19,SN19,SN19,249,Bus
10,1,0,250,179,250,23700,73440,SN19,SN19,SN19,250,Bus
10,1,0,251,184,251,28140,92700,SN19,SN19,SN19,251,Bus
10,1,0,252,179,252,37140,85500,SN19,SN19,SN19,252,Bus
10,1,0,253,178,253,40320,93060,SN19,SN19,SN19,253,Bus
10,1,0,254,179,254,41640,84600,SN19,SN19,SN19,254,Bus
10,1,0,255,188,255,1560,91380,SN19,SN19,SN19,255,Bus
10,1,0,256,188,256,5160,89880,SN19,SN19,SN19,256,Bus
10,1,0,257,191,257,14460,95160,SN19,SN19,SN19,257,Bus
10,1,0,258,187,258,15420,88320,SN19,SN19,SN19,258,Bus
10,1,0,259,191,259,17940,91500,SN19,SN19,SN19,259,Bus
10,1,0,260,186,260,20100,73140,SN19,SN19,SN19,260,Bus
10,1,0,261,191,261,20460,88680,SN19,SN19,SN19,261,Bus
10,1,0,262,186,262,22260,80160,SN19,SN19,SN19,262,Bus
10,1,0,263,186,263,36300,93600,SN19,SN19,SN19,263,Bus
10,1,0,264,197,264,17400,85740,SN16,SN16,SN16,264,Bus
10,1,0,265,199,265,17160,71340,SN16,SN16,SN16,265,Bus
10,1,0,266,199,266,20640,89700,SN16,SN16,SN16,266,Bus
10,1,0,267,199,267,24000,80820,SN16,SN16,SN16,267,Bus
10,1,0,268,198,268,14520,72720,SN16,SN16,SN16,268,Bus
10,1,0,269,199,269,74220,99960,SN16,SN16,SN16,269,Bus
